Week_Start_Date,Neighborhood,Population_Density_per_km2,Number_of_Businesses,Avg_Household_Size,Market_Present,Industrial_Zone,Collection_Frequency_per_Week,Month,Weekly_Waste_Weight_kg
2021-03-01,Donga Mantung,2877,400,5.1,1,1,1,3,2511.2
2021-03-08,Donga Mantung,2798,402,4.9,1,1,1,3,2615.7
2021-03-15,Donga Mantung,2821,398,5.1,1,1,1,3,2798.1
2021-03-22,Donga Mantung,2866,406,4.9,1,1,1,3,3052.2
2021-03-29,Donga Mantung,2815,405,5.0,1,1,1,3,2822.5
2021-04-05,Donga Mantung,2868,400,4.7,1,1,1,4,2949.1
2021-04-12,Donga Mantung,2817,406,4.9,1,1,1,4,2642.9
2021-04-19,Donga Mantung,2864,406,4.8,1,1,1,4,3043.8
2021-04-26,Donga Mantung,2789,397,4.9,1,1,1,4,2765.6
2021-05-03,Donga Mantung,2802,400,5.1,1,1,1,5,3046.6
2021-05-10,Donga Mantung,2826,396,5.2,1,1,1,5,3432.0
2021-05-17,Donga Mantung,2797,404,4.8,1,1,1,5,2843.5
2021-05-24,Donga Mantung,2880,398,4.7,1,1,1,5,3385.1
2021-05-31,Donga Mantung,2830,406,4.8,1,1,1,5,2782.1
2021-06-07,Donga Mantung,2837,403,5.1,1,1,1,6,3043.6
2021-06-14,Donga Mantung,2841,403,5.0,1,1,1,6,3196.3
2021-06-21,Donga Mantung,2793,396,5.0,1,1,1,6,3122.8
2021-06-28,Donga Mantung,2852,399,4.9,1,1,1,6,3002.1
2021-07-05,Donga Mantung,2872,399,4.7,1,1,1,7,2877.7
2021-07-12,Donga Mantung,2839,397,5.1,1,1,1,7,2915.5
2021-07-19,Donga Mantung,2832,403,4.9,1,1,1,7,3060.2
2021-07-26,Donga Mantung,2850,403,4.8,1,1,1,7,2835.0
2021-08-02,Donga Mantung,2784,400,4.8,1,1,1,8,2502.7
2021-08-09,Donga Mantung,2850,401,5.1,1,1,1,8,2393.4
2021-08-16,Donga Mantung,2813,406,5.0,1,1,1,8,2916.3
2021-08-23,Donga Mantung,2832,401,5.3,1,1,1,8,3216.4
2021-08-30,Donga Mantung,2833,397,4.9,1,1,1,8,3041.6
2021-09-06,Donga Mantung,2866,403,5.2,1,1,1,9,2645.0
2021-09-13,Donga Mantung,2837,405,4.7,1,1,1,9,2575.5
2021-09-20,Donga Mantung,2879,397,4.9,1,1,1,9,2619.8
2021-09-27,Donga Mantung,2839,400,4.9,1,1,1,9,2597.2
2021-10-04,Donga Mantung,2785,405,4.6,1,1,1,10,2270.1
2021-10-11,Donga Mantung,2784,401,4.5,1,1,1,10,2350.0
2021-10-18,Donga Mantung,2880,399,5.2,1,1,1,10,2126.2
2021-10-25,Donga Mantung,2883,401,4.7,1,1,1,10,2539.6
2021-11-01,Donga Mantung,2856,401,4.9,1,1,1,11,2286.2
2021-11-08,Donga Mantung,2861,399,4.8,1,1,1,11,2270.3
2021-11-15,Donga Mantung,2839,403,4.9,1,1,1,11,2311.0
2021-11-22,Donga Mantung,2875,399,4.7,1,1,1,11,2482.1
2021-11-29,Donga Mantung,2865,400,5.2,1,1,1,11,2709.3
2021-12-06,Donga Mantung,2837,404,4.9,1,1,1,12,2391.3
2021-12-13,Donga Mantung,2825,406,4.6,1,1,1,12,2369.6
2021-12-20,Donga Mantung,2828,399,5.0,1,1,1,12,2614.7
2021-12-27,Donga Mantung,2858,403,4.7,1,1,1,12,2199.3
2022-01-03,Donga Mantung,2815,406,5.0,1,1,1,1,2268.0
2022-01-10,Donga Mantung,2857,396,4.7,1,1,1,1,2361.6
2022-01-17,Donga Mantung,2801,398,4.8,1,1,1,1,2385.8
2022-01-24,Donga Mantung,2802,398,5.0,1,1,1,1,2258.3
2022-01-31,Donga Mantung,2797,397,4.7,1,1,1,1,2551.8
2022-02-07,Donga Mantung,2811,404,5.0,1,1,1,2,2471.6
2022-02-14,Donga Mantung,2871,404,5.0,1,1,1,2,2376.4
2022-02-21,Donga Mantung,2845,403,4.8,1,1,1,2,2467.6
2022-02-28,Donga Mantung,2828,398,4.7,1,1,1,2,3035.8
2022-03-07,Donga Mantung,2866,404,5.4,1,1,1,3,3017.8
2022-03-14,Donga Mantung,2826,403,5.0,1,1,1,3,3205.7
2022-03-21,Donga Mantung,2825,396,4.8,1,1,1,3,2763.5
2022-03-28,Donga Mantung,2856,399,5.0,1,1,1,3,2660.8
2022-04-04,Donga Mantung,2825,396,5.0,1,1,1,4,2825.1
2022-04-11,Donga Mantung,2785,405,5.5,1,1,1,4,3444.1
2022-04-18,Donga Mantung,2881,404,5.1,1,1,1,4,3057.7
2022-04-25,Donga Mantung,2824,396,4.9,1,1,1,4,2594.6
2022-05-02,Donga Mantung,2818,403,4.9,1,1,1,5,2809.3
2022-05-09,Donga Mantung,2812,399,5.0,1,1,1,5,3270.5
2022-05-16,Donga Mantung,2835,404,4.9,1,1,1,5,2861.2
2022-05-23,Donga Mantung,2825,397,5.3,1,1,1,5,2717.9
2022-05-30,Donga Mantung,2879,399,4.8,1,1,1,5,3068.9
2022-06-06,Donga Mantung,2828,396,5.1,1,1,1,6,3125.9
2022-06-13,Donga Mantung,2791,403,5.1,1,1,1,6,3788.7
2022-06-20,Donga Mantung,2837,401,5.2,1,1,1,6,3117.1
2022-06-27,Donga Mantung,2820,396,4.9,1,1,1,6,3110.0
2022-07-04,Donga Mantung,2879,405,4.8,1,1,1,7,2936.0
2022-07-11,Donga Mantung,2870,399,4.7,1,1,1,7,2901.4
2022-07-18,Donga Mantung,2853,406,4.4,1,1,1,7,3000.8
2022-07-25,Donga Mantung,2881,403,5.3,1,1,1,7,3394.5
2022-08-01,Donga Mantung,2816,405,4.7,1,1,1,8,3135.7
2022-08-08,Donga Mantung,2817,399,4.9,1,1,1,8,2842.7
2022-08-15,Donga Mantung,2796,399,5.4,1,1,1,8,3041.7
2022-08-22,Donga Mantung,2794,396,5.0,1,1,1,8,2796.4
2022-08-29,Donga Mantung,2832,396,5.2,1,1,1,8,2566.4
2022-09-05,Donga Mantung,2808,403,4.9,1,1,1,9,2603.3
2022-09-12,Donga Mantung,2832,396,4.9,1,1,1,9,2579.5
2022-09-19,Donga Mantung,2862,401,4.6,1,1,1,9,2761.7
2022-09-26,Donga Mantung,2856,398,4.7,1,1,1,9,2896.0
2022-10-03,Donga Mantung,2808,404,5.1,1,1,1,10,2274.9
2022-10-10,Donga Mantung,2840,396,5.3,1,1,1,10,2516.9
2022-10-17,Donga Mantung,2863,398,4.9,1,1,1,10,2853.7
2022-10-24,Donga Mantung,2850,396,5.0,1,1,1,10,2565.3
2022-10-31,Donga Mantung,2846,397,4.9,1,1,1,10,2616.7
2022-11-07,Donga Mantung,2859,396,4.5,1,1,1,11,2414.0
2022-11-14,Donga Mantung,2787,399,4.9,1,1,1,11,2144.6
2022-11-21,Donga Mantung,2845,399,4.9,1,1,1,11,2488.1
2022-11-28,Donga Mantung,2792,397,4.6,1,1,1,11,2559.4
2022-12-05,Donga Mantung,2883,396,4.8,1,1,1,12,2251.9
2022-12-12,Donga Mantung,2858,396,4.8,1,1,1,12,2140.2
2022-12-19,Donga Mantung,2857,397,5.1,1,1,1,12,2167.2
2022-12-26,Donga Mantung,2801,402,4.9,1,1,1,12,2355.7
2023-01-02,Donga Mantung,2875,396,4.9,1,1,1,1,2577.5
2023-01-09,Donga Mantung,2801,403,4.7,1,1,1,1,2456.7
2023-01-16,Donga Mantung,2810,401,4.9,1,1,1,1,2488.6
2023-01-23,Donga Mantung,2820,403,4.7,1,1,1,1,2630.2
2023-01-30,Donga Mantung,2835,402,4.6,1,1,1,1,2730.8
2023-02-06,Donga Mantung,2855,398,4.7,1,1,1,2,2543.3
2023-02-13,Donga Mantung,2858,403,4.8,1,1,1,2,2461.8
2023-02-20,Donga Mantung,2785,402,5.1,1,1,1,2,2600.1
2023-02-27,Donga Mantung,2822,397,5.1,1,1,1,2,2558.5
2023-03-06,Donga Mantung,2811,397,4.5,1,1,1,3,3035.2
2023-03-13,Donga Mantung,2878,402,5.1,1,1,1,3,2653.1
2023-03-20,Donga Mantung,2802,401,5.1,1,1,1,3,2829.9
2023-03-27,Donga Mantung,2830,396,4.9,1,1,1,3,2877.0
2023-04-03,Donga Mantung,2832,401,4.9,1,1,1,4,3273.7
2023-04-10,Donga Mantung,2867,396,4.8,1,1,1,4,2397.8
2023-04-17,Donga Mantung,2793,397,5.0,1,1,1,4,2625.5
2023-04-24,Donga Mantung,2828,405,4.5,1,1,1,4,3052.4
2023-05-01,Donga Mantung,2857,396,4.8,1,1,1,5,3195.8
2023-05-08,Donga Mantung,2805,405,4.8,1,1,1,5,2999.0
2023-05-15,Donga Mantung,2855,396,4.7,1,1,1,5,3361.2
2023-05-22,Donga Mantung,2830,400,4.5,1,1,1,5,3154.6
2023-05-29,Donga Mantung,2859,401,5.0,1,1,1,5,3183.9
2023-06-05,Donga Mantung,2813,397,5.0,1,1,1,6,3018.2
2023-06-12,Donga Mantung,2786,401,5.0,1,1,1,6,3262.0
2023-06-19,Donga Mantung,2794,402,5.0,1,1,1,6,3031.8
2023-06-26,Donga Mantung,2810,404,4.9,1,1,1,6,2985.2
2023-07-03,Donga Mantung,2802,397,5.5,1,1,1,7,3044.4
2023-07-10,Donga Mantung,2878,398,4.8,1,1,1,7,3367.4
2023-07-17,Donga Mantung,2838,404,5.1,1,1,1,7,3210.9
2023-07-24,Donga Mantung,2852,401,4.9,1,1,1,7,3255.1
2023-07-31,Donga Mantung,2865,402,5.1,1,1,1,7,2977.7
2023-08-07,Donga Mantung,2843,398,4.7,1,1,1,8,2985.2
2023-08-14,Donga Mantung,2821,400,4.9,1,1,1,8,3321.3
2023-08-21,Donga Mantung,2859,399,4.9,1,1,1,8,3081.0
2023-08-28,Donga Mantung,2848,398,5.3,1,1,1,8,3257.6
2023-09-04,Donga Mantung,2847,401,5.5,1,1,1,9,2713.0
2023-09-11,Donga Mantung,2807,406,4.9,1,1,1,9,2709.1
2023-09-18,Donga Mantung,2855,405,4.9,1,1,1,9,3101.0
2023-09-25,Donga Mantung,2818,402,4.8,1,1,1,9,2996.2
2023-10-02,Donga Mantung,2874,403,4.7,1,1,1,10,2440.4
2023-10-09,Donga Mantung,2798,400,5.1,1,1,1,10,2569.2
2023-10-16,Donga Mantung,2831,404,4.7,1,1,1,10,2730.6
2023-10-23,Donga Mantung,2802,398,4.9,1,1,1,10,2730.2
2023-10-30,Donga Mantung,2865,396,5.0,1,1,1,10,2742.3
2023-11-06,Donga Mantung,2869,400,4.9,1,1,1,11,2323.4
2023-11-13,Donga Mantung,2785,403,5.2,1,1,1,11,2566.7
2023-11-20,Donga Mantung,2837,397,5.0,1,1,1,11,2504.5
2023-11-27,Donga Mantung,2869,399,4.7,1,1,1,11,2545.6
2023-12-04,Donga Mantung,2806,401,4.8,1,1,1,12,2327.3
2023-12-11,Donga Mantung,2837,404,5.0,1,1,1,12,2258.0
2023-12-18,Donga Mantung,2811,399,5.0,1,1,1,12,2566.8
2023-12-25,Donga Mantung,2840,401,4.9,1,1,1,12,2446.1
2024-01-01,Donga Mantung,2798,399,5.2,1,1,1,1,2148.4
2024-01-08,Donga Mantung,2854,400,5.2,1,1,1,1,2167.9
2024-01-15,Donga Mantung,2876,399,4.8,1,1,1,1,2713.1
2024-01-22,Donga Mantung,2807,406,5.3,1,1,1,1,2450.8
2024-01-29,Donga Mantung,2835,397,4.7,1,1,1,1,2387.6
2024-02-05,Donga Mantung,2837,397,4.5,1,1,1,2,2544.8
2024-02-12,Donga Mantung,2882,400,5.0,1,1,1,2,2838.7
2024-02-19,Donga Mantung,2873,403,5.1,1,1,1,2,2697.4
2024-02-26,Donga Mantung,2873,396,4.6,1,1,1,2,2958.8
2024-03-04,Donga Mantung,2797,400,4.6,1,1,1,3,3057.1
2024-03-11,Donga Mantung,2878,404,4.9,1,1,1,3,2523.9
2024-03-18,Donga Mantung,2825,399,5.1,1,1,1,3,3099.9
2024-03-25,Donga Mantung,2843,406,4.9,1,1,1,3,2569.0
2024-04-01,Donga Mantung,2845,396,5.0,1,1,1,4,2660.6
2024-04-08,Donga Mantung,2819,406,5.1,1,1,1,4,3034.3
2024-04-15,Donga Mantung,2819,396,5.1,1,1,1,4,2952.1
2024-04-22,Donga Mantung,2796,399,4.9,1,1,1,4,2757.8
2024-04-29,Donga Mantung,2838,401,5.0,1,1,1,4,3165.5
2024-05-06,Donga Mantung,2805,401,4.5,1,1,1,5,3258.1
2024-05-13,Donga Mantung,2870,401,5.0,1,1,1,5,3416.0
2024-05-20,Donga Mantung,2806,396,4.9,1,1,1,5,2850.7
2024-05-27,Donga Mantung,2871,396,5.1,1,1,1,5,3251.2
2024-06-03,Donga Mantung,2801,397,4.7,1,1,1,6,3489.5
2024-06-10,Donga Mantung,2783,403,4.5,1,1,1,6,3271.2
2024-06-17,Donga Mantung,2862,402,4.8,1,1,1,6,3564.7
2024-06-24,Donga Mantung,2834,405,4.7,1,1,1,6,2949.9
2024-07-01,Donga Mantung,2785,400,5.1,1,1,1,7,3455.4
2024-07-08,Donga Mantung,2792,400,4.7,1,1,1,7,2976.8
2024-07-15,Donga Mantung,2844,400,4.9,1,1,1,7,3097.8
2024-07-22,Donga Mantung,2842,398,4.9,1,1,1,7,3123.8
2024-07-29,Donga Mantung,2793,400,4.8,1,1,1,7,3820.3
2024-08-05,Donga Mantung,2852,398,4.8,1,1,1,8,2819.2
2024-08-12,Donga Mantung,2823,402,5.0,1,1,1,8,3566.1
2024-08-19,Donga Mantung,2807,404,4.8,1,1,1,8,2924.5
2024-08-26,Donga Mantung,2867,396,5.3,1,1,1,8,3326.8
2024-09-02,Donga Mantung,2804,397,5.0,1,1,1,9,2836.1
2020-11-16,Ngomgham South,4431,32,8.5,1,0,2,11,2287.9
2020-11-23,Ngomgham South,4488,31,8.1,1,0,2,11,2045.9
2020-11-30,Ngomgham South,4462,29,8.8,1,0,2,11,2132.5
2020-12-07,Ngomgham South,4467,26,8.4,1,0,2,12,2303.9
2020-12-14,Ngomgham South,4443,27,8.2,1,0,2,12,2119.3
2020-12-21,Ngomgham South,4489,26,8.4,1,0,2,12,2390.1
2020-12-28,Ngomgham South,4443,26,8.6,1,0,2,12,1846.6
2021-01-04,Ngomgham South,4430,32,8.5,1,0,2,1,1975.1
2021-01-11,Ngomgham South,4434,28,8.9,1,0,2,1,2318.1
2021-01-18,Ngomgham South,4412,27,8.5,1,0,2,1,2661.1
2021-01-25,Ngomgham South,4469,27,8.5,1,0,2,1,2139.7
2021-02-01,Ngomgham South,4474,23,8.2,1,0,2,2,2253.0
2021-02-08,Ngomgham South,4460,24,8.4,1,0,2,2,2073.1
2021-02-15,Ngomgham South,4439,29,8.6,1,0,2,2,2412.1
2021-02-22,Ngomgham South,4493,23,8.4,1,0,2,2,2234.2
2021-03-01,Ngomgham South,4406,31,8.6,1,0,2,3,2311.0
2021-03-08,Ngomgham South,4421,24,8.8,1,0,2,3,2444.7
2021-03-15,Ngomgham South,4418,23,8.5,1,0,2,3,2793.1
2021-03-22,Ngomgham South,4475,31,8.7,1,0,2,3,2634.8
2021-03-29,Ngomgham South,4449,26,8.6,1,0,2,3,2383.1
2021-04-05,Ngomgham South,4445,24,8.5,1,0,2,4,2600.3
2021-04-12,Ngomgham South,4434,26,8.1,1,0,2,4,3140.3
2021-04-19,Ngomgham South,4415,33,8.4,1,0,2,4,2764.8
2021-04-26,Ngomgham South,4467,26,8.2,1,0,2,4,2911.3
2021-05-03,Ngomgham South,4497,28,8.4,1,0,2,5,2401.1
2021-05-10,Ngomgham South,4439,32,8.4,1,0,2,5,2761.3
2021-05-17,Ngomgham South,4486,25,8.3,1,0,2,5,2635.1
2021-05-24,Ngomgham South,4462,26,8.3,1,0,2,5,2991.3
2021-05-31,Ngomgham South,4409,28,7.9,1,0,2,5,2717.8
2021-06-07,Ngomgham South,4417,23,8.4,1,0,2,6,2435.5
2021-06-14,Ngomgham South,4421,26,9.0,1,0,2,6,2696.4
2021-06-21,Ngomgham South,4415,26,8.6,1,0,2,6,2520.2
2021-06-28,Ngomgham South,4409,27,8.4,1,0,2,6,2914.4
2021-07-05,Ngomgham South,4420,32,8.6,1,0,2,7,3200.0
2021-07-12,Ngomgham South,4402,24,8.7,1,0,2,7,2724.0
2021-07-19,Ngomgham South,4457,23,8.6,1,0,2,7,2688.3
2021-07-26,Ngomgham South,4421,26,8.6,1,0,2,7,3422.4
2021-08-02,Ngomgham South,4463,27,7.8,1,0,2,8,2977.4
2021-08-09,Ngomgham South,4440,23,8.8,1,0,2,8,3160.8
2021-08-16,Ngomgham South,4451,33,8.5,1,0,2,8,2996.6
2021-08-23,Ngomgham South,4485,30,8.4,1,0,2,8,2419.4
2021-08-30,Ngomgham South,4495,32,8.8,1,0,2,8,2546.2
2021-09-06,Ngomgham South,4418,29,8.6,1,0,2,9,2182.4
2021-09-13,Ngomgham South,4460,28,8.3,1,0,2,9,2647.9
2021-09-20,Ngomgham South,4425,31,8.7,1,0,2,9,2635.2
2021-09-27,Ngomgham South,4439,27,8.1,1,0,2,9,2825.7
2021-10-04,Ngomgham South,4457,23,8.5,1,0,2,10,2118.5
2021-10-11,Ngomgham South,4414,31,8.4,1,0,2,10,2011.9
2021-10-18,Ngomgham South,4456,33,8.5,1,0,2,10,2599.8
2021-10-25,Ngomgham South,4414,27,8.5,1,0,2,10,2162.0
2021-11-01,Ngomgham South,4482,25,8.1,1,0,2,11,2506.9
2021-11-08,Ngomgham South,4452,30,8.4,1,0,2,11,2103.2
2021-11-15,Ngomgham South,4465,29,8.6,1,0,2,11,2043.5
2021-11-22,Ngomgham South,4433,27,8.6,1,0,2,11,2039.8
2021-11-29,Ngomgham South,4459,28,8.2,1,0,2,11,2204.4
2021-12-06,Ngomgham South,4419,25,8.4,1,0,2,12,2097.9
2021-12-13,Ngomgham South,4481,32,8.5,1,0,2,12,2413.9
2021-12-20,Ngomgham South,4465,25,8.2,1,0,2,12,2316.2
2021-12-27,Ngomgham South,4447,32,8.1,1,0,2,12,2047.8
2022-01-03,Ngomgham South,4439,23,8.6,1,0,2,1,2275.7
2022-01-10,Ngomgham South,4463,30,8.2,1,0,2,1,1967.5
2022-01-17,Ngomgham South,4457,28,8.8,1,0,2,1,2145.8
2022-01-24,Ngomgham South,4502,32,8.5,1,0,2,1,2158.4
2022-01-31,Ngomgham South,4423,30,8.5,1,0,2,1,2345.7
2022-02-07,Ngomgham South,4481,32,8.4,1,0,2,2,2708.8
2022-02-14,Ngomgham South,4441,23,8.4,1,0,2,2,2330.3
2022-02-21,Ngomgham South,4479,30,8.6,1,0,2,2,2330.0
2022-02-28,Ngomgham South,4403,28,8.3,1,0,2,2,2236.7
2022-03-07,Ngomgham South,4472,33,8.5,1,0,2,3,2608.6
2022-03-14,Ngomgham South,4470,27,8.4,1,0,2,3,2331.4
2022-03-21,Ngomgham South,4453,24,8.6,1,0,2,3,2865.3
2022-03-28,Ngomgham South,4502,27,8.7,1,0,2,3,2830.0
2022-04-04,Ngomgham South,4437,26,8.6,1,0,2,4,2749.8
2022-04-11,Ngomgham South,4442,32,8.5,1,0,2,4,2439.4
2022-04-18,Ngomgham South,4409,33,8.6,1,0,2,4,2898.3
2022-04-25,Ngomgham South,4459,27,8.7,1,0,2,4,3050.5
2022-05-02,Ngomgham South,4471,33,8.7,1,0,2,5,2392.8
2022-05-09,Ngomgham South,4462,24,8.3,1,0,2,5,2818.2
2022-05-16,Ngomgham South,4481,32,8.3,1,0,2,5,3063.7
2022-05-23,Ngomgham South,4455,30,8.4,1,0,2,5,2675.8
2022-05-30,Ngomgham South,4433,26,8.5,1,0,2,5,2804.7
2022-06-06,Ngomgham South,4410,27,8.4,1,0,2,6,2949.5
2022-06-13,Ngomgham South,4444,33,9.0,1,0,2,6,3016.1
2022-06-20,Ngomgham South,4464,23,8.6,1,0,2,6,2598.1
2022-06-27,Ngomgham South,4456,31,8.2,1,0,2,6,3025.5
2022-07-04,Ngomgham South,4462,26,8.1,1,0,2,7,2638.7
2022-07-11,Ngomgham South,4496,28,8.4,1,0,2,7,2828.4
2022-07-18,Ngomgham South,4472,31,8.2,1,0,2,7,2633.9
2022-07-25,Ngomgham South,4433,29,8.2,1,0,2,7,2786.6
2022-08-01,Ngomgham South,4497,33,8.4,1,0,2,8,2493.7
2022-08-08,Ngomgham South,4463,33,8.5,1,0,2,8,2928.0
2022-08-15,Ngomgham South,4453,26,8.4,1,0,2,8,2945.8
2022-08-22,Ngomgham South,4440,24,8.6,1,0,2,8,2903.7
2022-08-29,Ngomgham South,4499,32,8.9,1,0,2,8,3220.3
2022-09-05,Ngomgham South,4473,25,8.7,1,0,2,9,2750.5
2022-09-12,Ngomgham South,4454,23,8.4,1,0,2,9,2778.5
2022-09-19,Ngomgham South,4451,31,8.3,1,0,2,9,2687.8
2022-09-26,Ngomgham South,4452,25,8.2,1,0,2,9,2493.5
2022-10-03,Ngomgham South,4411,28,8.5,1,0,2,10,2376.1
2022-10-10,Ngomgham South,4442,23,8.5,1,0,2,10,2480.5
2022-10-17,Ngomgham South,4477,27,8.2,1,0,2,10,2505.1
2022-10-24,Ngomgham South,4488,27,8.1,1,0,2,10,2470.8
2022-10-31,Ngomgham South,4419,33,8.9,1,0,2,10,2366.8
2022-11-07,Ngomgham South,4413,29,8.5,1,0,2,11,1968.9
2022-11-14,Ngomgham South,4468,31,8.5,1,0,2,11,1954.2
2022-11-21,Ngomgham South,4438,26,8.3,1,0,2,11,2421.6
2022-11-28,Ngomgham South,4411,23,8.3,1,0,2,11,1932.8
2022-12-05,Ngomgham South,4470,28,8.3,1,0,2,12,2353.6
2022-12-12,Ngomgham South,4471,26,8.9,1,0,2,12,2196.3
2022-12-19,Ngomgham South,4418,25,8.5,1,0,2,12,2271.4
2022-12-26,Ngomgham South,4409,32,8.5,1,0,2,12,2270.2
2023-01-02,Ngomgham South,4450,28,8.6,1,0,2,1,2110.1
2023-01-09,Ngomgham South,4500,26,8.3,1,0,2,1,1985.9
2023-01-16,Ngomgham South,4478,25,8.6,1,0,2,1,2201.0
2023-01-23,Ngomgham South,4407,32,7.9,1,0,2,1,2280.2
2023-01-30,Ngomgham South,4463,29,8.5,1,0,2,1,2534.0
2023-02-06,Ngomgham South,4448,33,8.0,1,0,2,2,2363.0
2023-02-13,Ngomgham South,4438,32,8.5,1,0,2,2,2079.9
2023-02-20,Ngomgham South,4457,30,8.3,1,0,2,2,2784.0
2023-02-27,Ngomgham South,4404,23,8.4,1,0,2,2,2281.9
2023-03-06,Ngomgham South,4435,25,8.8,1,0,2,3,2775.5
2023-03-13,Ngomgham South,4432,30,9.0,1,0,2,3,2821.8
2023-03-20,Ngomgham South,4427,31,8.3,1,0,2,3,2641.4
2023-03-27,Ngomgham South,4414,24,8.7,1,0,2,3,2529.8
2023-04-03,Ngomgham South,4460,24,8.8,1,0,2,4,2590.1
2023-04-10,Ngomgham South,4455,31,8.7,1,0,2,4,2972.8
2023-04-17,Ngomgham South,4444,29,8.4,1,0,2,4,3406.0
2023-04-24,Ngomgham South,4466,32,8.5,1,0,2,4,2774.2
2023-05-01,Ngomgham South,4427,26,8.4,1,0,2,5,2734.7
2023-05-08,Ngomgham South,4492,25,8.4,1,0,2,5,2938.6
2023-05-15,Ngomgham South,4469,28,8.8,1,0,2,5,3096.6
2023-05-22,Ngomgham South,4478,27,8.6,1,0,2,5,3035.4
2023-05-29,Ngomgham South,4414,32,8.7,1,0,2,5,3010.4
2023-06-05,Ngomgham South,4445,30,8.3,1,0,2,6,3233.6
2023-06-12,Ngomgham South,4404,23,8.7,1,0,2,6,3337.8
2023-06-19,Ngomgham South,4409,28,8.5,1,0,2,6,2776.0
2023-06-26,Ngomgham South,4423,28,8.5,1,0,2,6,3278.0
2023-07-03,Ngomgham South,4450,32,8.5,1,0,2,7,2782.0
2023-07-10,Ngomgham South,4468,30,8.4,1,0,2,7,2670.8
2023-07-17,Ngomgham South,4464,31,8.2,1,0,2,7,2893.8
2023-07-24,Ngomgham South,4460,28,8.6,1,0,2,7,3033.3
2023-07-31,Ngomgham South,4487,33,8.8,1,0,2,7,3002.2
2023-08-07,Ngomgham South,4445,32,8.2,1,0,2,8,3043.4
2023-08-14,Ngomgham South,4467,23,8.8,1,0,2,8,2819.9
2023-08-21,Ngomgham South,4412,30,8.4,1,0,2,8,3201.4
2023-08-28,Ngomgham South,4493,30,8.4,1,0,2,8,2738.4
2023-09-04,Ngomgham South,4484,26,8.5,1,0,2,9,2899.4
2023-09-11,Ngomgham South,4491,29,8.2,1,0,2,9,2743.7
2023-09-18,Ngomgham South,4496,30,8.5,1,0,2,9,2835.1
2023-09-25,Ngomgham South,4442,26,8.9,1,0,2,9,2859.2
2023-10-02,Ngomgham South,4405,23,8.4,1,0,2,10,2721.2
2023-10-09,Ngomgham South,4409,24,9.0,1,0,2,10,2680.2
2023-10-16,Ngomgham South,4468,27,8.5,1,0,2,10,2374.5
2023-10-23,Ngomgham South,4463,32,8.6,1,0,2,10,2433.0
2023-10-30,Ngomgham South,4446,33,8.5,1,0,2,10,2385.4
2023-11-06,Ngomgham South,4466,26,8.5,1,0,2,11,2447.0
2023-11-13,Ngomgham South,4473,30,7.8,1,0,2,11,2623.2
2023-11-20,Ngomgham South,4435,33,8.4,1,0,2,11,2252.1
2023-11-27,Ngomgham South,4476,30,8.6,1,0,2,11,2275.9
2023-12-04,Ngomgham South,4460,28,8.5,1,0,2,12,2196.4
2023-12-11,Ngomgham South,4426,29,8.8,1,0,2,12,2253.3
2023-12-18,Ngomgham South,4430,30,8.6,1,0,2,12,2239.6
2023-12-25,Ngomgham South,4492,25,8.4,1,0,2,12,2346.1
2024-01-01,Ngomgham South,4493,24,8.4,1,0,2,1,2438.3
2024-01-08,Ngomgham South,4470,33,8.3,1,0,2,1,2523.2
2024-01-15,Ngomgham South,4456,29,8.3,1,0,2,1,2280.1
2024-01-22,Ngomgham South,4432,31,8.8,1,0,2,1,2253.7
2024-01-29,Ngomgham South,4405,24,8.8,1,0,2,1,2523.7
2024-02-05,Ngomgham South,4409,28,8.7,1,0,2,2,2650.8
2024-02-12,Ngomgham South,4475,28,8.6,1,0,2,2,2532.3
2024-02-19,Ngomgham South,4472,31,8.6,1,0,2,2,2466.4
2024-02-26,Ngomgham South,4404,24,8.4,1,0,2,2,2451.1
2024-03-04,Ngomgham South,4406,24,8.4,1,0,2,3,2454.2
2024-03-11,Ngomgham South,4403,33,8.2,1,0,2,3,2845.1
2024-03-18,Ngomgham South,4414,26,8.3,1,0,2,3,2481.7
2024-03-25,Ngomgham South,4457,27,8.7,1,0,2,3,2928.2
2024-04-01,Ngomgham South,4439,27,8.7,1,0,2,4,3041.0
2024-04-08,Ngomgham South,4447,33,8.5,1,0,2,4,2517.4
2024-04-15,Ngomgham South,4489,29,8.5,1,0,2,4,2799.5
2024-04-22,Ngomgham South,4452,26,8.4,1,0,2,4,2364.2
2024-04-29,Ngomgham South,4437,27,8.1,1,0,2,4,3087.3
2024-05-06,Ngomgham South,4408,28,8.5,1,0,2,5,3427.7
2024-05-13,Ngomgham South,4423,29,8.4,1,0,2,5,2927.2
2024-05-20,Ngomgham South,4457,29,9.1,1,0,2,5,3211.9
2024-05-27,Ngomgham South,4431,24,8.5,1,0,2,5,2577.1
2024-06-03,Ngomgham South,4419,33,8.1,1,0,2,6,2918.3
2024-06-10,Ngomgham South,4412,29,8.4,1,0,2,6,2868.2
2024-06-17,Ngomgham South,4414,28,8.4,1,0,2,6,3572.6
2024-06-24,Ngomgham South,4499,26,8.4,1,0,2,6,2824.3
2024-07-01,Ngomgham South,4477,29,8.8,1,0,2,7,2796.6
2024-07-08,Ngomgham South,4441,31,8.7,1,0,2,7,2634.9
